67,148,932,372,396,322,102,374,122,313,64,214,11,120,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,306,3,18,0,0
193,118,35,29,51,27,17,18,16,23,16,12,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,25,0,3,0,0
971,23,96,9,25,18,12,13,7,14,70,10,174,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0
354,31,14,58,37,17,36,12,29,13,10,33,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,91,0,2,0,0
402,39,14,51,81,54,36,145,44,22,25,133,57,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,70,2,18,0,0
390,24,29,26,38,55,81,23,28,17,26,18,29,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,37,1,0,0,0
118,13,11,53,31,60,52,32,76,22,8,28,28,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,0,0
350,23,10,15,137,51,26,54,42,37,8,62,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,53,1,0,0,0
96,11,11,37,30,15,53,58,32,14,9,24,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,1,4,0,0
289,18,11,22,16,24,14,61,13,55,26,35,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0
93,15,49,15,18,13,11,8,30,15,31,48,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
209,8,8,14,131,30,34,42,16,31,46,16,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,2,0,0
26,20,206,17,53,17,17,10,32,10,8,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,6,0,0
135,12,4,3,47,83,36,19,10,27,12,11,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1186,31,6,27,34,18,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,169,38,93,61,854,162,4,2,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,44,1,375,4,40,4,3,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,130,2,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,89,389,0,27,31,17,5,5,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,776,10,1,30,68,10,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,131,53,9,20,19,116,7,5,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,2,0,3,156,20,83,546,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,10,27,290,73,78,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,0,11,0,3,287,83,99,74,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,483,41,66,63,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,1,2,1,4,138,32,37,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,136,46,189,182,86,49,45,281,25,39,144,129,212,99,123,327,99,181,89,179,189,271,476,132,1054,772,111,156,174,131,199,89,168,0,54,0,0,0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,130,38,30,33,62,44,79,120,36,146,405,46,35,25,27,424,195,55,44,71,24,21,26,38,369,611,63,43,349,203,31,84,129,0,155,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,46,305,220,66,112,66,183,145,140,104,141,153,12,24,8,367,453,58,20,99,60,42,93,14,639,987,131,47,132,95,119,223,315,0,181,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,17,154,50,23,167,29,360,111,56,299,513,301,19,55,23,115,160,206,69,94,55,65,122,207,295,340,114,37,331,79,227,94,179,0,76,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,43,72,7,84,251,41,59,115,153,44,73,36,68,44,32,226,51,68,50,140,64,44,165,59,175,132,75,111,43,105,143,142,98,0,16,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,61,105,102,81,78,30,30,186,37,32,71,88,223,59,81,107,101,44,103,244,82,298,374,44,370,455,137,92,119,122,88,42,18,0,54,0,0,0,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,55,86,18,34,36,220,62,547,194,680,614,201,26,14,9,258,264,44,45,191,47,12,19,27,230,506,45,35,28,449,38,74,93,0,45,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,87,218,206,47,66,33,69,107,24,147,61,211,73,22,26,169,315,331,54,98,195,153,116,53,474,608,111,46,239,309,155,113,154,0,48,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,171,103,134,131,260,341,175,631,213,616,207,118,172,56,55,1506,2781,621,341,920,735,102,146,113,1593,2593,175,111,211,35,138,345,665,0,223,0,0,0,3,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,128,73,99,56,135,30,103,126,469,56,79,40,9,17,661,607,98,114,133,188,26,17,34,1422,1409,44,87,510,300,222,82,249,0,95,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,78,118,336,45,50,341,115,542,417,200,164,310,14,7,9,496,141,62,85,56,211,13,22,54,227,629,80,19,50,769,320,101,96,0,99,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,351,241,393,120,93,483,37,244,36,136,89,399,535,39,189,591,952,412,114,312,617,284,209,81,1402,1686,67,227,461,105,216,465,305,0,438,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,66,124,56,83,75,129,67,61,52,204,98,86,103,32,202,543,204,56,27,66,51,162,191,55,534,953,170,89,286,17,23,154,165,0,477,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,220,50,11,63,116,109,34,76,225,86,19,712,80,71,40,151,68,110,140,266,64,125,45,263,197,1428,607,112,138,36,148,79,289,105,0,21,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,12,9,100,25,48,6,15,48,13,8,44,24,36,131,30,27,59,37,69,18,43,94,43,34,178,87,61,49,49,32,53,97,119,0,17,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,28,11,23,57,44,11,27,51,13,7,92,91,100,53,70,151,25,19,36,26,145,84,177,29,406,215,46,29,31,92,88,55,96,0,54,0,0,0,17,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,190,361,483,142,232,131,456,203,2986,652,932,492,607,67,111,117,774,385,65,98,136,81,255,157,99,452,823,236,142,216,1994,282,371,483,0,185,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,278,409,86,70,98,204,503,2531,730,297,1233,447,77,82,47,478,212,620,532,231,565,49,189,117,306,802,158,66,133,2136,187,238,1039,0,296,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,18,32,26,16,36,11,46,390,29,32,189,54,149,44,10,41,339,79,24,154,331,55,158,22,460,469,81,54,74,79,22,100,553,0,31,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,39,89,35,186,43,133,449,111,65,276,49,247,37,19,97,581,103,72,396,526,39,187,30,1312,1300,314,30,114,280,70,78,186,0,34,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,59,88,79,183,212,152,92,727,154,56,270,272,58,23,16,94,192,240,286,75,114,49,176,74,276,242,182,54,177,351,69,226,1636,0,27,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,26,31,64,26,103,66,170,574,206,298,705,41,199,92,284,72,861,207,465,246,170,509,475,260,2292,876,137,1026,114,523,37,117,125,0,28,0,0,0,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,15,36,71,43,120,10,79,49,26,12,456,85,76,79,78,206,50,34,86,69,499,136,74,87,418,407,90,188,49,51,188,201,129,0,45,0,0,0,5,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,39,51,120,97,153,13,145,217,19,25,340,139,149,42,232,110,76,166,143,142,408,73,177,140,1525,890,172,249,83,74,261,523,228,0,35,0,0,0,2,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,41,13,281,21,57,35,82,133,88,60,206,81,44,30,112,93,141,115,68,107,208,74,184,118,438,440,76,45,87,124,55,65,169,0,35,0,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563,259,286,297,42,502,151,457,523,948,255,941,570,1490,295,543,332,292,532,1202,244,3341,1035,3035,383,105,55,278,544,56,1059,385,532,650,0,394,0,0,0,18,2
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,1056,1048,646,121,525,329,788,2362,2384,989,2270,1409,157,84,93,711,843,1171,1910,640,317,130,420,498,36,171,285,162,407,2482,741,1021,1341,0,936,0,0,0,4,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,47,75,122,53,56,44,60,138,26,36,83,116,40,53,37,184,104,73,93,146,49,56,96,52,101,157,203,69,177,112,285,47,72,0,68,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,51,48,42,62,56,18,58,52,73,52,239,48,70,44,49,104,49,84,49,47,1073,187,390,40,254,292,54,111,105,84,148,276,124,0,43,0,0,0,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,308,70,42,52,122,55,66,219,114,42,197,124,44,31,15,201,94,66,57,140,35,25,51,109,53,122,140,113,146,150,65,140,297,0,42,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,53,83,74,65,199,901,310,62,132,728,251,67,346,70,149,2605,1396,137,345,242,285,138,385,98,1414,1501,155,172,357,243,107,293,358,0,601,0,0,0,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,73,107,239,134,89,51,218,266,127,387,379,41,75,85,69,397,243,66,59,79,24,127,168,32,349,418,112,148,165,223,111,128,58,0,331,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,103,214,105,141,35,94,74,280,69,111,389,149,299,128,99,302,195,96,198,176,137,354,606,34,341,292,65,322,340,174,238,220,188,0,148,0,0,0,20,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,97,247,352,192,31,56,122,456,237,59,227,118,97,144,173,403,1337,1132,345,1710,154,305,508,72,1003,1203,141,203,821,124,56,209,126,0,287,0,0,0,1,0
19,12,3,3,50,2,6,6,0,4,0,11,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,168,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,68,111,90,29,43,26,77,192,73,126,482,600,13,8,100,178,183,44,24,31,16,83,30,21,406,517,62,19,65,432,153,82,252,0,76,0,0,0,1,0
314,19,13,65,57,43,5,62,8,7,3,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,44,0,1,0,0
1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
8,8,1,0,17,1,1,6,12,3,1,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,14,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2,0,2,1,3,0,4,13,0,8,0,1,0,3,2,2,2,16,18,3,9,0,3,14,20,2,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,1,3,1,2,1,0,1,0,0,0,2,6,1,1,0,0,2,1,9,1,5,6,2,1,0,1,0,1,0,0,0,0,0,0,0,10
